Date,MMWR_week,Location,ShortName,LongName,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Census2019,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Ratio_Admin_Dist,Administered_Dose1,Administered_Dose2,Administered_Dose_Other,Administered_Dose1_Per_100K,Administered_Dose2_Per_100K,Administered_Dose_Other_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus
2021-01-22,,NE,NEA,Nebraska,238100,118450,12309,6123,1934408,,,,,99571,18086,,5147,935,,,,,,,,,,,,,,,
2021-01-23,,NE,NEA,Nebraska,238100,124069,12309,6414,1934408,,,,,103620,19646,,5357,1016,,,,,,,,,,,,,,,
2021-01-24,,NE,NEA,Nebraska,238100,132846,12309,6868,1934408,,,,,109860,22175,,5679,1146,,,,,,,,,,,,,,,
2021-01-25,,NE,NEA,Nebraska,238100,134033,12309,6929,1934408,,,,,110672,22547,,5721,1166,,,,,,,,,,,,,,,
2021-01-26,,NE,NEA,Nebraska,238100,135131,12309,6986,1934408,,,,,111248,23065,,5751,1192,,,,,,,,,,,,,,,
2021-01-27,,NE,NEA,Nebraska,284275,139573,14696,7215,1934408,,,,,114154,24598,,5901,1272,,,,,,,,,,,,,,,
2021-01-28,,NE,NEA,Nebraska,287400,150019,14857,7755,1934408,,,,,116769,32380,,6036,1674,,6.04,1.67,,,,,,,,,,,,
2021-01-29,,NE,NEA,Nebraska,288375,158370,14908,8187,1934408,,,,,120121,37350,,6210,1931,,6.21,1.93,,,,,,,,,,,,
2021-01-30,,NE,NEA,Nebraska,288375,167276,14908,8647,1934408,,,,,125263,41093,,6476,2124,,6.48,2.12,,,,,,,,,,,,
2021-01-31,,NE,NEA,Nebraska,288375,177711,14908,9187,1934408,,,,,133002,43712,,6876,2260,,6.88,2.26,,,,,,,,,,,,
2021-02-01,,NE,NEA,Nebraska,288375,180917,14908,9353,1934408,,,,,134193,45716,,6937,2363,,6.94,2.36,,,,,,,,,,,,
2021-02-02,,NE,NEA,Nebraska,297375,182412,15373,9430,1934408,,,,,134877,46523,,6973,2405,,7,2.4,,,,,,,,,,,,
2021-02-03,,NE,NEA,Nebraska,332525,188285,17190,9733,1934408,,,,,138354,48889,,7152,2527,,7.2,2.5,,,,,,,,,,,,
2021-02-04,,NE,NEA,Nebraska,344225,195126,17795,10087,1934408,,,,,141657,52390,,7323,2708,,7.3,2.7,,,,,,,,,,,,
2021-02-05,,NE,NEA,Nebraska,346175,204136,17896,10553,1934408,,,,,147583,55313,,7629,2859,,7.6,2.9,,,,,,,,,,,,
2021-02-06,,NE,NEA,Nebraska,346375,218405,17906,11291,1934408,,,,,157139,59985,,8123,3101,,8.1,3.1,,,,,,,,,,,,
2021-02-07,,NE,NEA,Nebraska,346375,230874,17906,11935,1934408,,,,,163479,66018,,8451,3413,,8.5,3.4,,,,,,,,,,,,
2021-02-08,,NE,NEA,Nebraska,346375,234061,17906,12100,1934408,,,,,165037,67636,,8532,3496,,8.5,3.5,,,,,,,,,,,,
2021-02-09,,NE,NEA,Nebraska,386775,235298,19994,12164,1934408,,,,,165853,68056,,8574,3518,,8.6,3.5,,,,,,,,,,,,
2021-02-10,,NE,NEA,Nebraska,398575,241067,20604,12462,1934408,,,,,169053,70566,,8739,3648,,8.7,3.6,,,,,,,,,,,,
2021-02-11,,NE,NEA,Nebraska,405600,247879,20968,12814,1934408,,,,,172690,73704,,8927,3810,,8.9,3.8,,,,,,,,,,,,
2021-02-12,,NE,NEA,Nebraska,407500,259906,21066,13436,1934408,,,,,179502,78835,,9279,4075,,9.3,4.1,,,,,,,,,,,,
2021-02-13,,NE,NEA,Nebraska,407500,273950,21066,14162,1934408,,,,,188607,83670,,9750,4325,,9.8,4.3,,,,,,,,,,,,
2021-02-14,,NE,NEA,Nebraska,407500,285708,21066,14770,1934408,,,,,195639,88356,,10114,4568,,10.1,4.6,,,,,,,,,,,,
2021-02-16,,NE,NEA,Nebraska,407500,290626,21066,15024,1934408,,,,,198660,90231,,10270,4665,,10.3,4.7,,,,,,,,,,,,
2021-02-17,,NE,NEA,Nebraska,427000,294904,22074,15245,1934408,,,,,201138,91998,,10398,4756,,10.4,4.7,,,,,,,,,,,,
2021-02-18,,NE,NEA,Nebraska,427000,305057,22074,15770,1934408,,,,,206790,96439,,10690,4985,,10.7,5,,,,,,,,,,,,
2021-02-19,,NE,NEA,Nebraska,472325,347754,24417,17977,1934408,,,,,235260,110603,,12162,5718,,12.1,5.6,,,,,,,,,,,,
2021-02-20,,NE,NEA,Nebraska,482975,360582,24968,18640,1934408,,,,,244045,114580,,12616,5923,,12.6,5.9,,,,,,,,,,,,
2021-02-21,,NE,NEA,Nebraska,482975,372655,24968,19265,1934408,,,,,252022,118472,,13028,6124,,13,6,,,,,,,,,,,,
2021-02-22,,NE,NEA,Nebraska,482975,380648,24968,19678,1934408,,,,,258588,119890,,13368,6198,,13.3,6.1,Report,378591,257986,118426,257688,118324,17.7,8.1,1458334,33118,380250,26074
2021-02-23,,NE,NEA,Nebraska,514970,392756,26622,20304,1934408,,,,,266231,124196,,13763,6420,,13.7,6.3,Report,390589,265602,122653,265304,122548,18.2,8.4,1458334,35312,392354,26904
2021-02-24,,NE,NEA,Nebraska,539590,405896,27894,20983,1934408,,,,,271978,131472,,14060,6796,,14,6.7,Report,403556,271328,129779,271028,129667,18.6,8.9,1458334,37000,405486,27805
2021-02-25,,NE,NEA,Nebraska,559930,422419,28946,21837,1934408,,,,,281672,138194,,14561,7144,,14.5,7.1,Report,419958,281023,136378,280721,136257,19.2,9.3,1458334,38395,421998,28937
2021-02-26,,NE,NEA,Nebraska,582930,442310,30135,22865,1934408,,,,,293945,145699,,15196,7532,,15.2,7.4,Report,439647,293300,143678,292995,143547,20.1,9.8,1458334,39972,441877,30300
2021-02-27,,NE,NEA,Nebraska,603210,443974,31183,22951,1934408,,,,,294713,146594,,15235,7578,,15.2,7.5,Report,441384,294145,144571,293839,144439,20.1,9.9,1458334,41363,443539,30414
2021-02-28,,NE,NEA,Nebraska,603210,474439,31183,24526,1934408,,,,,310582,161017,,16056,8324,,16,8.2,Report,471622,309977,158802,309666,158665,21.2,10.9,1458334,41363,473994,32502
2021-03-01,,NE,NEA,Nebraska,603210,476315,31183,24623,1934408,,,,,311629,161830,,16110,8366,,16.1,8.3,Report,473729,311102,159766,310791,159629,21.3,10.9,1458334,41363,475870,32631
2021-03-02,,NE,NEA,Nebraska,604380,484888,31244,25066,1934408,,,,,317353,164570,,16406,8508,,16.4,8.4,Report,482269,316806,162493,316495,162356,21.7,11.1,1458334,41443,484443,33219
2021-03-03,,NE,NEA,Nebraska,654800,497106,33850,25698,1934408,,,,,323898,170153,,16744,8796,,16.7,8.7,Report,494425,323340,168026,323026,167886,22.2,11.5,1458334,44901,496655,34056
2021-03-04,,NE,NEA,Nebraska,665870,513497,34422,26545,1934408,,,,,332695,177640,,17199,9183,,17.2,9.1,Report,510687,332116,175405,331800,175262,22.8,12,1458334,45660,513041,35180
2021-03-05,,NE,NEA,Nebraska,709110,535213,36658,27668,1934408,,,,,344684,187246,,17819,9680,,17.8,9.6,Report,532448,344129,185032,343810,184882,23.6,12.7,1458334,48625,534747,36668
2021-03-06,,NE,NEA,Nebraska,712720,536126,36844,27715,1934408,,,,,344991,187852,,17834,9711,,17.8,9.6,Report,533605,344638,185677,344319,185527,23.6,12.7,1458334,48872,535660,36731
2021-03-07,,NE,NEA,Nebraska,712720,556061,36844,28746,1934408,,,,,356330,196265,,18421,10146,,18.4,10,Report,553667,356090,194104,355767,193954,24.4,13.3,1458334,48872,555591,38098
2020-12-30,52,NH,NHA,New Hampshire,45275,13200,3330,971,1359711,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,53,NH,NHA,New Hampshire,45275,19461,3330,1431,1359711,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,1,NH,NHA,New Hampshire,53675,21181,3948,1558,1359711,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,1,NH,NHA,New Hampshire,53675,30035,3948,2209,1359711,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,1,NH,NHA,New Hampshire,54650,33177,4019,2440,1359711,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,1,NH,NHA,New Hampshire,77075,37369,5668,2748,1359711,20552,16790,27,0.485,,,,,,,,,,,,,,,,,,,,
2021-01-08,1,NH,NHA,New Hampshire,89375,41868,6573,3079,1359711,22391,19450,27,0.468,,,,,,,,,,,,,,,,,,,,
2021-01-11,2,NH,NHA,New Hampshire,98150,49452,7218,3637,1359711,26359,23066,27,0.504,,,,,,,,,,,,,,,,,,,,
2021-01-12,2,NH,NHA,New Hampshire,122350,50613,8998,3722,1359711,26877,23709,27,0.414,11615,5,38993,854,0,2868,,,,,,,,,,,,,,
2021-01-13,2,NH,NHA,New Hampshire,124300,55218,9142,4061,1359711,29635,25556,27,0.444,12722,9,42487,936,1,3125,,,,,,,,,,,,,,
2021-01-14,,NH,NHA,New Hampshire,127225,58711,9357,4318,1359711,,,,,53780,4915,,3955,361,,,,,,,,,,,,,,,
2021-01-15,,NH,NHA,New Hampshire,127225,62517,9357,4598,1359711,,,,,56797,5700,,4177,419,,,,,,,,,,,,,,,
2021-01-19,,NH,NHA,New Hampshire,127225,71556,9357,5263,1359711,,,,,64402,7120,,4736,524,,,,,,,,,,,,,,,
2021-01-20,,NH,NHA,New Hampshire,145400,75418,10693,5547,1359711,,,,,67366,8013,,4954,589,,,,,,,,,,,,,,,
2021-01-21,,NH,NHA,New Hampshire,155150,80639,11411,5931,1359711,,,,,70281,10319,,5169,759,,,,,,,,,,,,,,,
2021-01-22,,NH,NHA,New Hampshire,162950,85595,11984,6295,1359711,,,,,72979,12575,,5367,925,,,,,,,,,,,,,,,
2021-01-23,,NH,NHA,New Hampshire,162950,89816,11984,6606,1359711,,,,,76609,13166,,5634,968,,,,,,,,,,,,,,,
2021-01-24,,NH,NHA,New Hampshire,162950,93338,11984,6865,1359711,,,,,79942,13355,,5879,982,,,,,,,,,,,,,,,
2021-01-25,,NH,NHA,New Hampshire,162950,94623,11984,6959,1359711,,,,,80674,13907,,5933,1023,,,,,,,,,,,,,,,
2021-01-26,,NH,NHA,New Hampshire,180525,97002,13277,7134,1359711,,,,,81417,15542,,5988,1143,,,,,,,,,,,,,,,
2021-01-27,,NH,NHA,New Hampshire,190875,103080,14038,7581,1359711,,,,,84813,18224,,6238,1340,,,,,,,,,,,,,,,
2021-01-28,,NH,NHA,New Hampshire,200625,110451,14755,8123,1359711,,,,,88624,21781,,6518,1602,,6.52,1.6,,,,,,,,,,,,
2021-01-29,,NH,NHA,New Hampshire,203550,117408,14970,8635,1359711,,,,,92305,25055,,6789,1843,,6.79,1.84,,,,,,,,,,,,
2021-01-30,,NH,NHA,New Hampshire,217100,123740,15967,9100,1359711,,,,,96148,27544,,7071,2026,,7.07,2.03,,,,,,,,,,,,
2021-01-31,,NH,NHA,New Hampshire,217100,128313,15967,9437,1359711,,,,,98524,29736,,7246,2187,,7.25,2.19,,,,,,,,,,,,
2021-02-01,,NH,NHA,New Hampshire,217100,130515,15967,9599,1359711,,,,,100041,30421,,7358,2237,,7.36,2.24,,,,,,,,,,,,
2021-02-02,,NH,NHA,New Hampshire,226850,135799,16684,9987,1359711,,,,,103364,32381,,7602,2381,,7.6,2.4,,,,,,,,,,,,
2021-02-03,,NH,NHA,New Hampshire,235250,138271,17301,10169,1359711,,,,,104042,34130,,7652,2510,,7.7,2.5,,,,,,,,,,,,
2021-02-04,,NH,NHA,New Hampshire,244025,145086,17947,10670,1359711,,,,,108112,36868,,7951,2711,,8,2.7,,,,,,,,,,,,
2021-02-05,,NH,NHA,New Hampshire,245000,153145,18019,11263,1359711,,,,,112544,40489,,8277,2978,,8.3,3,,,,,,,,,,,,
2021-02-06,,NH,NHA,New Hampshire,257700,161178,18953,11854,1359711,,,,,116523,43888,,8570,3228,,8.6,3.2,,,,,,,,,,,,
2021-02-07,,NH,NHA,New Hampshire,257700,165887,18953,12200,1359711,,,,,119552,45567,,8792,3351,,8.8,3.4,,,,,,,,,,,,
2021-02-08,,NH,NHA,New Hampshire,257700,166603,18953,12253,1359711,,,,,119763,46071,,8808,3388,,8.8,3.4,,,,,,,,,,,,
2021-02-09,,NH,NHA,New Hampshire,267450,168727,19670,12409,1359711,,,,,121201,47409,,8914,3487,,8.9,3.5,,,,,,,,,,,,
2021-02-10,,NH,NHA,New Hampshire,277225,176192,20389,12958,1359711,,,,,125466,50602,,9227,3722,,9.2,3.7,,,,,,,,,,,,
2021-02-11,,NH,NHA,New Hampshire,298075,184103,21922,13540,1359711,,,,,130806,53145,,9620,3909,,9.8,3.9,,,,,,,,,,,,
2021-02-12,,NH,NHA,New Hampshire,298175,191114,21929,14055,1359711,,,,,135257,55696,,9947,4096,,10.2,4.1,,,,,,,,,,,,
2021-02-13,,NH,NHA,New Hampshire,311875,200675,22937,14759,1359711,,,,,141108,59402,,10378,4369,,10.6,4.4,,,,,,,,,,,,
2021-02-14,,NH,NHA,New Hampshire,311875,208541,22937,15337,1359711,,,,,146718,61658,,10790,4535,,11.1,4.6,,,,,,,,,,,,
2021-02-16,,NH,NHA,New Hampshire,321625,216649,23654,15933,1359711,,,,,151248,65235,,11124,4798,,11.4,4.8,,,,,,,,,,,,
2021-02-17,,NH,NHA,New Hampshire,321625,218316,23654,16056,1359711,,,,,152041,66108,,11182,4862,,11.5,4.9,,,,,,,,,,,,
2021-02-18,,NH,NHA,New Hampshire,321625,226863,23654,16685,1359711,,,,,157078,69617,,11552,5120,,11.9,5.2,,,,,,,,,,,,
2021-02-19,,NH,NHA,New Hampshire,328525,241386,24161,17753,1359711,,,,,166491,74721,,12245,5495,,12.7,5.6,,,,,,,,,,,,
2021-02-20,,NH,NHA,New Hampshire,328525,250296,24161,18408,1359711,,,,,171758,78361,,12632,5763,,13.2,5.9,,,,,,,,,,,,
2021-02-21,,NH,NHA,New Hampshire,328525,260809,24161,19181,1359711,,,,,179139,81490,,13175,5993,,13.7,6.1,,,,,,,,,,,,
2021-02-22,,NH,NHA,New Hampshire,328525,267893,24161,19702,1359711,,,,,184739,82957,,13587,6101,,14.1,6.3,Report,277721,192129,85308,191775,85186,17.4,7.7,1104458,29745,267391,24210
2021-02-23,,NH,NHA,New Hampshire,344165,274267,25312,20171,1359711,,,,,190064,84000,,13978,6178,,14.5,6.4,Report,284215,197531,86394,197165,86270,17.9,7.8,1104458,31161,273751,24786
2021-02-24,,NH,NHA,New Hampshire,383145,282235,28178,20757,1359711,,,,,195615,86410,,14387,6355,,15,6.5,Report,292505,203338,88867,202966,88740,18.4,8,1104458,34691,281710,25507
2021-02-25,,NH,NHA,New Hampshire,396375,291248,29151,21420,1359711,,,,,202003,89032,,14856,6548,,15.4,6.7,Report,301893,209909,91680,209533,91553,19,8.3,1104458,35889,290719,26322
2021-02-26,,NH,NHA,New Hampshire,398575,299874,29313,22054,1359711,,,,,207668,91988,,15273,6765,,15.9,7,Report,310836,215730,94796,215346,94665,19.5,8.6,1104458,36088,299334,27102
2021-02-27,,NH,NHA,New Hampshire,412275,310769,30321,22856,1359711,,,,,216026,94510,,15888,6951,,16.5,7.2,Report,322348,224347,97674,223952,97541,20.3,8.8,1104458,37328,310216,28088
2021-02-28,,NH,NHA,New Hampshire,412275,321602,30321,23652,1359711,,,,,224897,96465,,16540,7095,,17.2,7.3,Report,333647,233437,99875,233034,99738,21.1,9,1104458,37328,321037,29067
2021-03-01,,NH,NHA,New Hampshire,412275,324806,30321,23888,1359711,,,,,227837,96729,,16756,7114,,17.4,7.4,Report,337105,236501,100268,236096,100131,21.4,9.1,1104458,37328,324240,29357
2021-03-02,,NH,NHA,New Hampshire,437345,330538,32165,24309,1359711,,,,,232732,97565,,17116,7175,,17.8,7.4,Report,342856,241410,101109,240991,100972,21.8,9.1,1104458,39598,329959,29875
2021-03-03,,NH,NHA,New Hampshire,454845,339484,33452,24967,1359711,,,,,239451,99785,,17610,7339,,18.3,7.6,Report,352057,248242,103470,247811,103331,22.4,9.4,1104458,41183,338891,30684
2021-03-04,,NH,NHA,New Hampshire,466775,349825,34329,25728,1359711,,,,,246784,102788,,18150,7560,,18.8,7.8,Report,362735,255746,106637,255305,106497,23.1,9.6,1104458,42263,349222,31619
2021-03-05,,NH,NHA,New Hampshire,482575,358497,35491,26366,1359711,,,,,252787,105441,,18591,7755,,19.3,8.1,Report,371807,261912,109525,261465,109382,23.7,9.9,1104458,43693,357884,32404
2021-03-06,,NH,NHA,New Hampshire,496675,371111,36528,27293,1359711,,,,,260808,110025,,19181,8092,,19.9,8.4,Report,384929,270198,114351,269733,114205,24.4,10.3,1104458,44970,370477,33544
2021-03-07,,NH,NHA,New Hampshire,496675,382103,36528,28102,1359711,,,,,269235,112579,,19801,8280,,20.5,8.6,Report,396350,278812,117145,278332,116997,25.2,10.6,1104458,44970,381451,34537
2020-12-30,52,NJ,NJA,New Jersey,332825,53355,3747,601,8882190,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,53,NJ,NJA,New Jersey,332825,92934,3747,1046,8882190,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,1,NJ,NJA,New Jersey,387000,99557,4357,1121,8882190,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,1,NJ,NJA,New Jersey,390900,120947,4401,1362,8882190,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,1,NJ,NJA,New Jersey,406500,137586,4577,1549,8882190,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,1,NJ,NJA,New Jersey,572250,155458,6443,1750,8882190,75662,79321,475,0.272,,,,,,,,,,,,,,,,,,,,
2021-01-08,1,NJ,NJA,New Jersey,572250,156021,6443,1757,8882190,75662,79884,475,0.273,,,,,,,,,,,,,,,,,,,,
2021-01-11,2,NJ,NJA,New Jersey,651000,220828,7329,2486,8882190,116686,103667,475,0.339,,,,,,,,,,,,,,,,,,,,
2021-01-12,2,NJ,NJA,New Jersey,654900,221045,7373,2489,8882190,116686,103884,475,0.338,206737,14306,2,2328,161,0,,,,,,,,,,,,,,
2021-01-13,2,NJ,NJA,New Jersey,654900,262982,7373,2961,8882190,138274,124233,475,0.402,236053,26926,3,2658,303,0,,,,,,,,,,,,,,
2021-01-14,,NJ,NJA,New Jersey,658800,263422,7417,2966,8882190,,,,,235152,26939,,2647,303,,,,,,,,,,,,,,,
2021-01-15,,NJ,NJA,New Jersey,658800,317070,7417,3570,8882190,,,,,278956,36741,,3141,414,,,,,,,,,,,,,,,
2021-01-19,,NJ,NJA,New Jersey,658800,400148,7417,4505,8882190,,,,,354653,43879,,3993,494,,,,,,,,,,,,,,,
2021-01-20,,NJ,NJA,New Jersey,898550,432220,10116,4866,8882190,,,,,381159,49420,,4291,556,,,,,,,,,,,,,,,
2021-01-21,,NJ,NJA,New Jersey,923300,432220,10395,4866,8882190,,,,,381159,49420,,4291,556,,,,,,,,,,,,,,,
2021-01-22,,NJ,NJA,New Jersey,951875,464363,10717,5228,8882190,,,,,406494,56213,,4577,633,,,,,,,,,,,,,,,
2021-01-23,,NJ,NJA,New Jersey,989900,500889,11145,5639,8882190,,,,,437711,61506,,4928,692,,,,,,,,,,,,,,,
2021-01-24,,NJ,NJA,New Jersey,989900,535625,11145,6030,8882190,,,,,468760,65164,,5278,734,,,,,,,,,,,,,,,
2021-01-25,,NJ,NJA,New Jersey,989900,563141,11145,6340,8882190,,,,,492061,69374,,5540,781,,,,,,,,,,,,,,,
2021-01-26,,NJ,NJA,New Jersey,1091400,575733,12288,6482,8882190,,,,,501812,72212,,5650,813,,,,,,,,,,,,,,,
2021-01-27,,NJ,NJA,New Jersey,1207100,611862,13590,6889,8882190,,,,,530412,79648,,5972,897,,,,,,,,,,,,,,,
2021-01-28,,NJ,NJA,New Jersey,1230550,648215,13854,7298,8882190,,,,,558156,88198,,6284,993,,6.28,0.99,,,,,,,,,,,,
2021-01-29,,NJ,NJA,New Jersey,1231525,727426,13865,8190,8882190,,,,,616618,108740,,6942,1224,,6.94,1.22,,,,,,,,,,,,
2021-01-30,,NJ,NJA,New Jersey,1232525,768944,13876,8657,8882190,,,,,649035,117791,,7307,1326,,7.31,1.33,,,,,,,,,,,,
2021-01-31,,NJ,NJA,New Jersey,1232525,795440,13876,8955,8882190,,,,,670153,123147,,7545,1386,,7.54,1.39,,,,,,,,,,,,
2021-02-01,,NJ,NJA,New Jersey,1232525,810293,13876,9123,8882190,,,,,680591,127552,,7662,1436,,7.66,1.44,,,,,,,,,,,,
2021-02-02,,NJ,NJA,New Jersey,1235350,836584,13908,9419,8882190,,,,,697318,137096,,7851,1543,,7.9,1.5,,,,,,,,,,,,
2021-02-03,,NJ,NJA,New Jersey,1252250,851721,14098,9589,8882190,,,,,703957,145570,,7925,1639,,7.9,1.6,,,,,,,,,,,,
2021-02-04,,NJ,NJA,New Jersey,1433750,851721,16142,9589,8882190,,,,,703957,145570,,7925,1639,,7.9,1.6,,,,,,,,,,,,
2021-02-05,,NJ,NJA,New Jersey,1435750,884736,16164,9961,8882190,,,,,724879,157642,,8161,1775,,8.2,1.8,,,,,,,,,,,,
2021-02-06,,NJ,NJA,New Jersey,1480825,1041289,16672,11723,8882190,,,,,791011,199040,,8906,2241,,8.9,2.2,,,,,,,,,,,,
2021-02-07,,NJ,NJA,New Jersey,1480825,1074805,16672,12101,8882190,,,,,812914,210601,,9152,2371,,9.2,2.4,,,,,,,,,,,,
2021-02-08,,NJ,NJA,New Jersey,1480825,1094886,16672,12327,8882190,,,,,822080,221465,,9255,2493,,9.3,2.5,,,,,,,,,,,,
2021-02-09,,NJ,NJA,New Jersey,1480825,1096789,16672,12348,8882190,,,,,851190,240470,,9583,2707,,9.6,2.7,,,,,,,,,,,,
2021-02-10,,NJ,NJA,New Jersey,1688975,1148733,19015,12933,8882190,,,,,883576,259944,,9948,2927,,9.9,2.9,,,,,,,,,,,,
2021-02-11,,NJ,NJA,New Jersey,1770250,1196677,19930,13473,8882190,,,,,911345,280021,,10260,3153,,10.7,3.4,,,,,,,,,,,,
2021-02-12,,NJ,NJA,New Jersey,1773525,1252742,19967,14104,8882190,,,,,941794,305518,,10603,3440,,11,3.7,,,,,,,,,,,,
2021-02-13,,NJ,NJA,New Jersey,1775575,1309703,19990,14745,8882190,,,,,971241,332888,,10935,3748,,11.4,4,,,,,,,,,,,,
2021-02-14,,NJ,NJA,New Jersey,1776775,1349327,20004,15191,8882190,,,,,992728,350955,,11177,3951,,11.6,4.2,,,,,,,,,,,,
2021-02-16,,NJ,NJA,New Jersey,1790200,1427336,20155,16070,8882190,,,,,1037920,383659,,11685,4319,,12.1,4.6,,,,,,,,,,,,
2021-02-17,,NJ,NJA,New Jersey,1790200,1480413,20155,16667,8882190,,,,,1067242,407180,,12016,4584,,12.5,4.9,,,,,,,,,,,,
2021-02-18,,NJ,NJA,New Jersey,1790200,1542174,20155,17363,8882190,,,,,1103016,433066,,12418,4876,,12.9,5.2,,,,,,,,,,,,
2021-02-19,,NJ,NJA,New Jersey,1809900,1604448,20377,18064,8882190,,,,,1139254,458928,,12826,5167,,13.4,5.5,,,,,,,,,,,,
2021-02-20,,NJ,NJA,New Jersey,1809900,1648599,20377,18561,8882190,,,,,1157271,484965,,13029,5460,,13.6,5.8,,,,,,,,,,,,
2021-02-21,,NJ,NJA,New Jersey,1917150,1689031,21584,19016,8882190,,,,,1172226,510377,,13197,5746,,13.8,6.1,,,,,,,,,,,,
2021-02-22,,NJ,NJA,New Jersey,1917150,1711610,21584,19270,8882190,,,,,1183501,521674,,13324,5873,,13.9,6.2,Report,1796947,1233939,551548,1232730,551228,17.8,7.9,6943612,27610,1710083,24628
2021-02-23,,NJ,NJA,New Jersey,2114690,1759059,23808,19804,8882190,,,,,1205639,546919,,13574,6157,,14.1,6.5,Report,1844415,1256071,576817,1254769,576478,18.1,8.3,6943612,30455,1757421,25310
2021-02-24,,NJ,NJA,New Jersey,2297580,1803596,25867,20306,8882190,,,,,1227971,569056,,13825,6407,,14.4,6.8,Report,1889879,1278650,599628,1277307,599278,18.4,8.6,6943612,33089,1801904,25951
2021-02-25,,NJ,NJA,New Jersey,2476620,1866378,27883,21013,8882190,,,,,1258929,600777,,14174,6764,,14.7,7.1,Report,1953598,1310121,631768,1308732,631388,18.8,9.1,6943612,35668,1864610,26854
2021-02-26,,NJ,NJA,New Jersey,2479720,1943116,27918,21877,8882190,,,,,1296818,639428,,14600,7199,,15.2,7.6,Report,2031254,1348635,670703,1347199,670285,19.4,9.7,6943612,35712,1941262,27958
2021-02-27,,NJ,NJA,New Jersey,2508320,2008524,28240,22613,8882190,,,,,1332778,668746,,15005,7529,,15.6,7.9,Report,2098608,1385622,700924,1384133,700477,19.9,10.1,6943612,36124,2006593,28898
2021-02-28,,NJ,NJA,New Jersey,2508320,2065666,28240,23256,8882190,,,,,1369258,689303,,15416,7761,,16,8.1,Report,2158103,1423424,722507,1421892,722032,20.5,10.4,6943612,36124,2063664,29720
2021-03-01,,NJ,NJA,New Jersey,2508320,2096498,28240,23603,8882190,,,,,1392863,696473,,15682,7841,,16.3,8.2,Report,2191409,1448799,730381,1447222,729900,20.8,10.5,6943612,36124,2094448,30164
2021-03-02,,NJ,NJA,New Jersey,2618060,2187330,29475,24626,8882190,,,,,1454983,725092,,16381,8163,,17,8.5,Report,2282694,1511554,758817,1509844,758290,21.7,10.9,6943612,37705,2185097,31469
2021-03-03,,NJ,NJA,New Jersey,2780910,2249861,31309,25330,8882190,,,,,1497304,745182,,16857,8390,,17.5,8.8,Report,2346671,1555002,779227,1553222,778666,22.4,11.2,6943612,40050,2247525,32368
2021-03-04,,NJ,NJA,New Jersey,2783610,2325257,31339,26179,8882190,,,,,1550894,766848,,17461,8634,,18.1,9,Report,2423394,1609464,801346,1607605,800753,23.2,11.5,6943612,40089,2322811,33452
2021-03-05,,NJ,NJA,New Jersey,2938890,2403077,33087,27055,8882190,,,,,1600923,794448,,18024,8944,,18.7,9.3,Report,2503618,1661209,829628,1659269,829010,23.9,11.9,6943612,42325,2400522,34572
2021-03-06,,NJ,NJA,New Jersey,3070400,2478696,34568,27906,8882190,,,,,1649599,821146,,18572,9245,,19.3,9.7,Report,2582949,1712715,857205,1710677,856554,24.6,12.3,6943612,44219,2476012,35659
2021-03-07,,NJ,NJA,New Jersey,3070400,2534361,34568,28533,8882190,,,,,1684563,841457,,18966,9474,,19.7,9.9,Report,2640922,1749281,878218,1747168,877516,25.2,12.6,6943612,44219,2531549,36459
2020-12-30,52,NM,NMA,New Mexico,71700,26591,3419,1268,2096829,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,53,NM,NMA,New Mexico,89250,40186,4256,1917,2096829,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,1,NM,NMA,New Mexico,98625,41557,4704,1982,2096829,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,1,NM,NMA,New Mexico,106425,42380,5076,2021,2096829,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,1,NM,NMA,New Mexico,106525,44766,5080,2135,2096829,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,1,NM,NMA,New Mexico,133125,48306,6349,2304,2096829,9881,38418,7,0.363,,,,,,,,,,,,,,,,,,,,
